text,label
Great science fiction series. I will definitely pick up the other seasons when they go on sale,1
Kinda heavy on teen drama but it's a fun campy show that has some pretty intense plot twists and quality television beyond what you would expect.,1
"I found this at a price that could not be passed up . The fact that it was in blu Ray and included Digital copy clinched it for me. Not only did I get Best buy member points, But Best Buy sometimes have promotions running under Mypoints that give up to 3000 Mypoints for in store purchases. I received 200 for buying The 100.",1
"I had never even seen this show when I bought it from Best Buy, but I took a chance on it since it was at such a great price. I am very happy I took that chance, as it's now one of my favorite TV shows currently airing! The show looks and sounds amazing on Blu-ray, and I can't wait to pick up the next two seasons on Blu-ray as well.",1
Bough it on sale here and love to finally have this set! I love it,1
One of the better tv shows on at the moment. Even my mom likes it which is amazing for a show with action and sci-fi,1
great season and cast story line is amazing would watch again and again,1
"Going in, I expected another run-of-the-mill post-apocalyptic teen drama. Well, it is that to some degree, but the writing so much better than the majority of what's out there. You grow to love characters that you originally disliked, and even become repulsed by a few of the likeable ones. Just as in real life, a character's actions can have deadly serious repercussions, but he or she may never actually see the consequences first hand. Main characters are constantly being muddied and bloodied physically and mentally, and at the end of the day the ramifications are real and none of them are above being killed off. When this realization sinks in, it truly makes for some very tense moments.",1
"I binged watch both seasons in 2 days, suspenseful, exciting, and action packed series!!",1
"My daughter and I watched it and we got hooked really quick. We watch shows like the originals, vampire diaries, walking dead, under the dome, defiance, revolution. Highly recommended",1
"This has become one of my favorite series to watch on TV, the cast of people complement each to make a very enjoyable show.",1
I loved this movie. Can not wait for the follow-up seasons to be released. This is a Full Throttle movie,1
If you love Science Fiction show then this is for you!!,1
"II'm not into TV shows but this one rocks, the characters are ones you can get to know. As the series progresses thru you ask yourself whats next the episodic style is awesome compared to the random episodes a lot of series do.. I recommend this show to anyone who wants to enjoy a good story and since this is only season 1 you'll b e like me at the end wanting to buy the next season to continue the adventure.",1
I loved this series so much I have purchased every season that comes out.,1
One of the best post apocalyptic series I've seen in a while.,1
One of the best t.v. shows out there. The stories are super exciting and really have you get involved. Great all around.,1
A post atomic world left from the ravages of nuclear extinction. A story of survivors trying to survive the world as it now is. A great bing watching series...,1
I was really pleasantly surprised how good this show is considering the books that it came from. Save yourself the time and skip the books and just watch the show. In fact I'd call it a must watch if you like either The Walking Dead or the The Road,1
Very suspenseful and edge of your seat show. I have not had much time to watch it but I like what I have seen.,1
